0x;0y;1x;1y;2x;2y;3x;3y;4x;4y;5x;5y;6x;6y;7x;7y;8x;8y;9x;9y;10x;10y;11x;11y;12x;12y;13x;13y;14x;14y;15x;15y;16x;16y;17x;17y;18x;18y;19x;19y;20x;20y;char
452.167;453.011;375.368;412.232;330.254;350.527;322.470;270.535;323.378;194.303;397.648;277.163;409.378;176.605;401.294;159.868;397.243;154.491;444.508;281.340;448.494;203.150;425.776;283.688;417.495;335.426;489.095;291.090;494.299;220.089;470.458;307.367;465.297;354.373;536.372;303.615;545.088;252.016;517.916;303.669;512.172;338.992;T
462.609;470.458;381.650;437.820;333.577;372.514;323.915;289.677;334.298;227.160;390.525;289.202;395.863;185.060;387.215;207.260;375.351;228.900;436.462;292.694;442.737;208.416;424.818;279.700;416.789;320.140;482.110;307.531;495.051;238.393;471.062;321.098;460.852;363.856;529.669;326.960;540.722;268.916;512.787;320.550;500.603;350.553;T
459.717;458.836;384.223;421.924;339.367;363.270;331.132;286.280;334.305;213.955;404.164;288.810;414.016;184.845;405.745;164.759;400.637;156.770;451.292;293.975;452.345;209.155;428.091;281.248;420.561;330.388;496.263;307.734;502.408;234.680;471.166;317.457;460.291;368.198;544.247;324.201;555.546;267.902;521.236;316.311;508.845;352.158;T
450.434;457.951;374.810;420.255;333.930;354.898;328.564;271.678;341.929;201.616;394.797;282.499;406.916;168.913;394.655;180.369;383.189;195.359;443.271;288.876;449.605;198.655;421.764;269.334;410.886;310.670;489.986;304.615;499.026;229.186;466.408;310.294;454.865;355.471;538.881;322.213;550.365;261.325;518.069;308.974;503.996;339.822;T
458.347;473.115;381.191;428.485;339.095;361.523;334.649;279.063;342.623;211.990;404.632;290.183;408.652;190.431;398.668;216.535;391.288;235.251;449.638;297.081;454.163;214.932;432.804;287.769;425.810;324.349;493.411;312.217;505.245;243.896;475.559;327.174;465.127;368.950;540.795;330.506;553.657;274.188;519.956;323.719;507.581;354.584;T
451.073;467.644;374.368;428.132;334.134;358.633;329.512;273.581;337.632;206.909;395.122;290.534;407.950;175.796;398.917;197.712;385.281;216.244;441.152;298.647;452.701;204.244;427.031;279.024;413.590;321.085;486.938;313.649;501.850;234.797;471.546;316.779;457.683;359.653;534.470;330.662;548.295;265.970;518.330;314.908;505.284;344.473;T
458.421;460.820;381.888;417.780;341.966;347.270;335.968;263.064;343.794;189.226;404.890;283.602;417.304;176.654;406.149;185.884;395.254;196.129;452.913;290.425;458.339;200.454;429.591;272.383;416.837;314.665;498.223;307.153;507.543;229.863;474.569;313.886;461.376;360.741;545.798;325.298;559.890;267.259;526.953;318.359;512.765;349.989;T
453.984;480.478;373.541;429.948;334.906;360.049;336.757;272.675;349.464;200.367;406.019;294.114;415.467;191.566;404.395;229.060;397.617;259.255;453.349;304.144;462.513;214.335;439.721;286.196;433.146;323.931;497.657;319.688;511.959;246.879;482.741;328.578;473.387;371.340;545.903;338.828;560.736;278.286;527.757;324.532;516.838;356.633;T
456.070;474.678;374.003;431.105;336.041;362.907;332.243;278.596;339.072;206.579;407.476;305.507;418.633;197.553;407.112;218.742;398.452;236.631;454.421;314.459;466.164;220.131;437.976;292.147;426.648;333.139;498.706;326.828;513.821;246.223;480.162;327.566;467.718;371.572;544.594;341.697;559.783;280.393;525.707;328.618;512.358;359.623;T
461.729;472.096;383.051;430.815;340.117;360.378;337.978;275.197;346.853;205.347;406.419;286.618;420.831;185.455;411.338;194.459;400.953;204.523;454.194;294.726;465.217;215.180;436.147;284.824;423.052;326.228;498.059;313.121;515.244;245.972;481.492;323.717;466.278;366.042;545.391;334.999;563.180;279.605;529.720;325.721;513.557;354.964;T
457.173;462.406;380.517;424.475;339.984;356.386;334.960;274.409;349.284;206.832;402.494;286.593;416.421;174.018;407.953;198.397;396.957;219.510;450.414;294.578;461.172;206.553;435.730;285.286;423.604;322.943;497.082;310.756;510.850;240.833;480.438;327.759;469.460;366.511;543.584;330.217;554.419;275.448;522.936;327.729;511.491;353.009;T
449.405;456.047;394.393;380.511;377.940;306.970;405.313;225.814;432.211;157.604;455.723;274.500;495.725;187.837;483.905;197.719;476.958;209.361;497.154;295.841;532.971;218.259;485.111;271.392;463.449;305.625;537.881;320.194;572.520;253.756;519.713;315.897;497.462;352.591;580.218;345.686;616.096;291.041;577.022;320.672;557.655;345.249;T
449.855;454.157;402.257;381.070;386.889;300.037;409.815;219.360;440.664;160.357;468.447;248.621;514.236;163.174;501.318;178.718;484.888;195.474;505.295;273.081;550.871;208.489;500.694;265.662;468.276;301.020;539.778;305.280;585.127;258.149;525.412;319.604;493.749;350.452;574.396;341.892;613.201;304.087;564.182;336.736;534.456;353.979;T
452.644;460.528;400.442;382.027;389.730;306.017;413.422;228.903;441.349;176.673;472.868;254.322;516.048;167.894;505.422;179.836;490.891;194.886;508.186;276.661;556.131;214.935;504.534;270.765;470.883;303.284;543.392;308.121;591.387;259.116;530.054;319.929;496.667;351.003;578.276;345.475;617.242;303.322;568.861;335.800;539.867;353.404;T
451.849;455.797;405.877;381.245;398.163;302.160;432.077;223.551;472.552;173.157;474.257;259.246;518.405;182.962;507.773;201.968;493.127;215.798;508.318;281.262;555.918;222.232;509.344;280.414;477.164;311.264;542.470;309.147;592.067;262.480;537.015;325.595;505.678;353.736;576.936;343.866;619.968;301.784;576.866;337.246;547.913;357.194;T
455.669;456.679;408.107;385.684;393.949;308.316;420.004;228.059;455.859;169.749;476.659;260.172;524.542;181.806;514.129;191.689;496.798;204.923;512.326;281.189;558.732;224.337;507.899;275.888;472.627;310.928;548.063;308.724;593.020;262.864;537.266;319.863;505.367;351.877;584.154;343.663;623.370;302.506;579.581;332.188;550.225;351.518;T
465.929;459.906;385.253;426.022;341.225;363.243;333.802;285.224;336.425;217.878;397.599;281.907;411.602;189.684;403.013;175.957;400.269;168.347;448.009;284.998;449.135;211.046;425.644;285.016;422.650;328.529;494.971;295.511;491.950;229.644;462.879;312.914;458.844;356.085;546.354;306.056;551.770;254.668;517.200;308.075;506.901;346.973;T
460.355;463.337;375.989;440.385;317.952;387.938;288.753;314.247;277.809;247.476;360.677;306.687;350.861;206.378;345.748;210.531;341.047;214.044;407.586;301.010;392.650;221.495;391.179;311.793;397.037;354.918;453.204;299.009;441.126;225.472;435.626;316.113;441.531;354.590;499.950;296.991;494.725;245.029;477.340;301.803;478.627;332.598;T
450.892;473.319;364.640;458.652;296.209;417.170;267.261;346.506;256.474;285.638;347.435;332.002;330.121;250.995;324.369;248.033;325.196;244.675;394.229;322.278;364.788;241.469;370.236;320.105;387.763;368.862;438.191;317.882;416.415;234.513;417.515;322.877;430.884;376.581;488.477;312.333;475.464;247.335;461.635;297.975;470.728;339.163;T
452.180;462.396;371.171;454.895;308.172;403.606;276.854;332.690;253.189;275.850;345.243;318.047;329.669;228.104;317.158;209.209;306.666;199.835;389.241;310.891;367.649;245.606;371.486;327.666;380.083;372.453;432.074;309.811;410.810;243.743;411.984;327.132;420.624;369.426;480.563;308.362;468.785;256.771;454.438;309.578;457.480;341.913;T
458.006;474.488;370.762;451.165;313.926;398.030;282.604;330.194;268.541;270.261;351.263;318.707;334.804;225.201;325.402;210.513;318.120;202.135;396.813;311.578;378.441;238.314;380.019;319.297;384.960;360.832;441.177;308.712;424.678;238.934;424.496;319.752;429.794;357.065;487.520;306.376;478.239;253.911;465.175;305.925;466.428;336.352;T
459.955;476.379;372.228;448.717;319.914;400.623;290.041;336.569;275.812;279.028;353.406;313.137;334.408;220.035;323.501;209.034;315.107;204.867;394.738;305.127;378.931;236.340;381.810;311.465;385.440;351.417;438.889;304.495;425.223;244.552;423.014;324.843;426.632;362.348;483.738;306.428;474.737;255.856;462.692;307.141;462.627;335.884;T
458.375;475.263;375.481;451.358;321.685;398.180;294.016;328.159;279.543;267.810;356.043;318.320;338.304;225.837;324.914;208.748;314.599;197.424;397.645;311.038;378.862;242.449;379.759;317.453;387.694;358.055;442.089;310.637;426.591;246.001;421.098;327.153;424.657;366.565;489.982;312.181;479.809;260.541;463.337;313.750;461.512;345.490;T
462.922;468.562;378.710;450.681;319.674;399.801;288.086;329.950;275.823;269.473;353.379;310.075;333.017;213.584;325.934;216.930;318.447;221.939;396.160;302.109;374.933;233.046;378.235;309.875;383.358;345.800;440.586;302.591;424.736;242.617;425.656;327.039;429.661;364.974;485.061;305.816;474.592;255.714;463.244;309.299;463.174;337.557;
467.004;474.469;382.691;452.692;330.716;399.005;300.053;331.352;283.218;270.422;360.481;314.302;345.351;214.975;332.526;193.220;323.141;182.080;403.641;307.587;388.418;239.010;388.917;318.429;393.451;364.135;447.828;307.617;434.121;245.506;429.340;325.311;430.675;364.086;494.138;309.019;487.802;255.725;473.494;305.240;471.208;336.443;T
459.432;467.665;374.653;438.423;320.661;384.314;294.599;316.462;282.074;257.204;353.579;298.710;340.835;204.051;329.728;176.039;321.665;159.577;396.771;292.493;382.835;227.673;384.377;301.329;390.479;342.751;441.703;293.899;430.242;238.006;424.754;316.993;427.681;354.208;;298.353;481.886;249.706;466.076;301.282;464.747;331.869;T
459.605;448.877;381.683;423.086;333.785;361.648;323.428;284.248;321.566;215.897;391.282;278.070;405.509;185.695;395.563;167.486;387.593;156.798;440.876;283.544;439.495;208.201;416.273;288.704;406.213;339.745;487.152;294.827;484.022;221.572;461.679;309.008;455.954;358.029;537.013;304.988;540.125;248.765;513.559;304.326;506.636;345.669;T
447.464;454.124;380.306;407.882;349.141;338.810;359.030;259.940;367.783;186.587;419.523;283.614;449.964;189.224;446.895;167.602;440.546;159.674;469.724;295.805;495.090;217.189;457.166;276.679;429.272;320.991;512.401;314.927;539.972;244.929;499.018;308.445;473.754;347.345;556.303;337.001;583.447;284.296;549.398;317.034;528.163;340.586;T
454.297;448.885;378.415;393.848;341.706;327.841;346.547;249.174;362.142;177.828;417.283;269.368;442.214;180.353;436.442;169.941;433.950;164.999;468.149;283.986;487.407;203.950;450.000;276.357;431.421;317.844;513.788;300.421;535.055;228.141;492.187;307.767;474.361;348.905;561.385;317.066;584.460;263.291;547.408;306.657;531.450;336.655;T
450.149;448.293;375.551;399.226;338.631;328.089;345.462;240.528;355.888;161.103;411.523;279.508;440.285;184.279;426.519;196.070;413.251;206.022;462.686;292.539;486.310;202.689;445.827;276.418;422.690;317.723;508.963;307.764;535.866;225.339;491.440;305.287;471.414;348.331;556.770;323.386;583.029;264.060;543.667;309.676;525.108;340.841;T
445.836;442.679;370.853;388.490;335.423;321.646;347.153;234.571;367.825;167.002;408.227;269.206;431.720;180.631;422.733;207.173;415.229;230.159;457.947;283.119;477.254;200.571;447.263;271.374;434.303;313.541;505.187;299.113;526.632;225.664;488.958;304.914;473.410;349.996;555.666;316.930;577.319;253.861;543.097;294.318;529.306;325.854;T
451.697;451.705;383.723;408.570;348.939;338.823;355.595;257.851;359.920;184.187;412.928;276.087;441.724;187.983;433.038;195.335;421.299;205.105;462.548;285.543;483.584;210.394;447.484;278.350;425.916;319.217;507.664;301.226;532.385;232.623;490.372;305.964;468.736;346.225;555.489;319.537;576.935;267.220;540.332;308.374;520.508;335.219;T
455.116;457.394;382.818;386.645;346.272;328.479;352.248;250.455;361.735;181.310;433.589;294.276;447.807;202.524;438.031;215.712;438.311;234.373;487.108;311.589;510.398;207.068;473.838;260.058;447.384;311.670;530.649;325.926;556.381;229.571;512.214;296.906;481.292;351.253;575.886;341.417;613.676;268.920;594.069;282.019;579.572;308.489;T
445.987;434.513;375.914;391.705;337.749;327.445;341.754;245.917;351.926;177.687;406.934;261.617;434.720;177.100;423.565;198.699;411.206;214.619;455.087;277.669;472.030;194.331;439.166;271.865;421.509;315.752;499.362;294.531;519.812;219.978;482.008;303.030;466.374;346.864;546.690;312.236;565.642;255.645;532.891;302.567;519.322;335.249;T
448.537;438.326;373.676;390.333;338.687;327.598;342.499;249.411;356.647;174.704;412.049;265.415;441.685;183.460;431.808;193.902;420.066;203.443;462.634;278.423;482.098;207.998;442.626;281.905;420.997;317.944;509.574;293.266;529.301;231.102;488.787;309.265;473.857;343.645;554.337;309.755;571.541;260.776;534.968;304.948;521.391;328.489;T
450.671;460.421;368.227;388.404;329.971;330.788;331.948;248.945;342.152;163.673;416.179;300.196;423.136;212.766;421.656;196.048;432.551;188.885;481.078;312.908;501.898;214.312;468.273;251.277;446.248;292.858;537.023;997.123;997.123;997.123;997.123;997.123;997.123;997.123;997.123;997.123;997.123;997.123;589.822;285.678;572.607;315.521;T
453.738;458.446;374.338;420.087;331.239;354.618;326.494;276.000;335.008;207.511;397.993;276.387;412.518;193.190;399.703;187.538;390.384;185.006;442.619;284.215;445.471;209.891;418.071;285.960;406.275;336.080;485.649;296.697;483.596;224.664;455.908;311.524;449.844;362.418;533.638;311.958;539.285;254.661;509.989;306.538;501.591;345.994;T
457.184;453.691;377.309;416.027;335.025;352.487;333.158;273.382;344.614;209.439;401.130;278.331;414.992;200.254;404.525;203.380;398.506;206.205;446.747;283.749;449.367;209.110;424.630;278.454;416.137;321.959;489.982;291.656;486.494;222.574;460.114;305.425;455.760;352.192;537.979;302.146;542.079;249.291;513.316;300.500;506.631;340.424;T
472.743;464.420;386.790;423.503;343.265;355.335;327.154;284.439;324.718;223.885;397.884;274.708;402.182;177.069;390.752;170.233;384.030;167.444;444.949;279.926;443.454;204.398;421.903;277.610;419.159;318.702;489.969;291.704;488.607;226.861;462.744;307.090;458.965;346.531;533.175;305.671;539.575;257.954;510.349;309.480;499.902;340.753;T
466.338;472.484;379.070;428.001;330.489;363.320;314.320;286.464;321.134;233.645;393.871;286.422;399.665;190.674;392.520;206.869;384.616;219.977;435.575;288.490;441.262;208.886;423.881;271.389;418.997;306.479;476.711;298.403;486.586;233.217;461.330;309.094;452.767;348.765;520.730;310.481;530.828;253.587;501.536;300.072;487.037;331.636;T
450.824;446.026;375.822;400.335;338.133;342.049;339.974;267.448;352.516;209.920;408.101;282.369;418.116;204.104;412.072;215.016;410.234;225.407;450.741;290.862;454.089;209.968;431.535;280.618;424.677;326.714;490.078;300.126;491.904;220.082;467.179;299.569;462.737;348.811;535.323;311.204;544.138;248.164;519.128;291.223;514.569;330.910;T
456.913;461.852;380.768;415.786;339.356;344.427;329.885;266.076;331.097;204.666;392.170;283.024;403.445;185.704;395.478;189.380;387.343;193.932;434.542;289.403;440.858;207.660;419.719;271.005;411.210;305.931;475.131;301.026;485.656;232.734;458.322;308.950;446.068;348.442;519.495;312.339;533.017;256.775;504.079;305.216;487.312;337.146;T
449.765;444.513;375.602;405.617;335.316;343.279;335.561;263.988;347.963;203.697;402.027;283.516;416.513;202.348;409.260;219.991;402.893;232.910;446.027;292.652;456.207;207.002;429.454;279.828;414.498;327.233;486.853;301.733;497.229;222.473;469.790;303.605;459.516;350.934;532.870;311.915;544.719;251.708;518.473;295.644;510.884;330.631;T
464.163;465.471;383.412;424.953;335.643;354.160;323.962;272.897;336.303;210.170;390.617;288.122;397.622;186.753;388.365;199.011;376.791;208.969;435.634;292.844;439.928;207.231;418.259;274.840;408.741;311.113;478.671;304.909;486.511;230.040;461.532;306.607;452.125;345.836;523.446;319.247;532.133;259.958;503.629;306.920;488.211;336.992;T
465.891;459.470;385.023;426.407;330.792;359.631;312.525;284.046;319.995;229.999;372.210;294.356;369.930;199.953;369.286;214.044;366.205;222.335;417.552;297.235;409.321;216.515;404.491;284.249;408.350;318.931;460.935;305.217;457.925;231.412;447.833;310.647;448.189;352.306;504.874;311.020;505.818;253.826;488.502;306.822;484.445;343.488;T
460.343;436.581;380.910;404.932;327.441;347.574;307.774;277.485;309.841;219.364;372.139;275.599;372.898;184.171;363.648;172.759;357.486;166.772;416.839;274.074;410.070;198.572;400.516;274.088;403.916;320.717;460.135;277.244;451.711;209.321;438.669;291.148;441.764;334.327;508.540;280.476;507.450;232.077;486.936;287.223;486.951;325.327;T
455.843;451.336;380.633;409.537;333.834;351.320;319.459;281.838;319.590;225.503;386.028;282.590;382.019;197.068;373.539;196.802;368.538;197.418;422.201;283.816;417.594;207.426;405.658;272.602;406.588;309.859;460.754;290.087;458.149;221.837;438.875;299.667;437.485;343.209;503.554;297.676;507.869;244.647;484.456;294.420;478.457;331.670;T
461.942;458.133;385.465;427.481;330.433;363.518;315.733;289.770;322.996;238.503;378.552;296.995;374.826;209.507;372.641;217.983;371.285;219.310;421.688;297.800;412.671;224.397;407.598;293.197;413.733;329.900;462.846;303.748;459.508;234.684;446.767;313.348;447.385;353.678;506.900;310.951;509.374;255.012;490.580;305.476;485.704;340.154;T
456.796;459.149;383.283;422.140;331.588;360.430;318.350;283.661;324.955;226.077;382.601;298.376;378.795;208.522;376.197;211.609;375.562;215.346;423.138;298.452;418.683;216.602;409.384;282.441;411.044;318.996;462.752;304.604;462.302;235.003;444.286;315.417;443.277;356.549;506.393;311.644;509.660;258.529;487.158;310.259;483.302;346.398;T
461.593;447.751;385.763;416.825;330.243;352.546;312.980;281.600;315.673;226.605;372.468;278.358;370.154;183.864;361.859;173.699;355.743;167.582;419.111;279.892;409.739;205.463;401.920;278.147;404.885;322.131;464.334;288.730;456.602;219.210;441.929;299.112;443.081;342.361;510.937;297.862;511.094;243.975;489.925;299.388;484.488;337.905;T
464.391;448.837;388.107;419.066;335.498;359.673;317.542;293.120;314.332;238.921;378.913;282.761;377.509;188.371;362.783;159.708;350.915;144.932;423.150;284.488;411.986;211.265;401.885;278.655;402.059;325.833;466.066;293.990;454.112;223.945;440.420;299.024;440.743;345.079;512.204;305.866;512.754;249.875;492.045;300.097;485.775;339.616;T
464.960;456.755;389.735;414.839;335.313;349.712;321.184;272.700;327.721;223.209;375.192;282.605;377.831;195.089;379.738;222.279;378.045;238.665;418.061;285.728;417.076;210.682;411.178;278.973;408.909;312.968;459.088;292.529;463.925;229.001;451.611;310.497;446.332;348.216;502.672;300.151;510.161;244.552;490.876;296.709;481.579;330.312;T
461.823;450.680;379.455;407.262;323.774;345.170;313.874;268.860;329.821;220.870;372.074;283.419;373.074;202.433;375.215;242.097;373.010;264.841;416.255;285.591;413.952;202.958;406.623;264.239;405.618;294.596;458.559;291.319;458.631;219.031;443.915;297.891;440.011;336.276;503.050;297.783;505.976;237.413;486.242;289.627;477.967;325.385;T
462.000;456.081;385.573;427.349;330.887;364.125;316.332;290.121;321.413;237.800;374.612;293.241;372.958;204.884;370.408;212.508;368.345;215.034;418.341;292.960;410.750;216.803;406.320;283.036;411.772;320.433;460.199;298.516;456.319;232.179;444.186;312.230;443.845;354.194;504.078;305.449;507.284;253.606;489.197;305.104;483.177;341.082;T
457.301;458.681;381.327;420.888;333.431;358.506;319.966;285.888;321.628;228.445;389.806;289.876;392.262;200.024;385.520;189.831;380.687;183.489;430.287;291.128;428.423;212.792;411.973;280.678;410.295;322.179;469.813;298.432;467.413;227.539;445.081;304.861;442.385;350.208;514.173;308.611;517.529;254.747;491.336;302.824;484.899;340.283;T
435.696;456.441;381.019;387.520;357.234;319.763;369.536;249.744;391.612;197.140;442.729;289.585;467.296;215.234;450.215;243.610;444.335;270.729;485.420;311.305;516.768;225.835;473.498;286.733;451.777;334.056;522.390;332.105;559.547;250.730;510.385;314.408;485.724;362.040;562.472;357.443;601.757;295.346;573.051;312.926;556.852;341.475;T
444.727;467.574;380.451;395.760;354.663;319.981;369.892;243.175;394.663;192.077;442.897;271.184;471.966;189.504;452.564;205.286;436.755;217.669;478.085;288.014;509.698;214.934;463.566;274.480;440.309;309.626;514.631;310.596;546.761;245.901;496.311;310.855;475.886;351.550;557.309;339.700;583.775;288.618;539.906;323.758;517.085;353.624;T
427.949;467.085;378.904;385.666;363.238;320.344;380.375;254.187;407.957;202.932;452.390;289.086;474.365;207.164;457.523;227.936;452.543;250.559;489.145;309.195;513.715;222.001;469.079;282.649;453.032;328.641;524.840;330.572;556.510;249.055;504.203;311.245;484.287;357.630;564.831;355.098;599.663;289.712;569.355;303.565;555.345;328.058;T
450.039;455.289;383.255;390.807;360.620;315.897;376.696;240.528;398.788;176.753;445.252;276.649;473.908;194.742;460.187;197.878;450.932;201.010;483.834;294.116;510.286;217.262;465.156;279.015;442.686;316.282;521.707;312.225;548.292;237.242;496.025;308.519;473.677;352.299;566.081;336.301;591.383;280.874;548.030;319.062;528.131;352.267;T
454.514;452.929;389.501;392.134;365.306;317.018;382.309;240.662;404.927;178.179;444.172;274.035;475.193;191.582;466.082;188.611;457.619;186.838;484.283;290.220;509.682;213.119;467.645;274.104;445.291;311.151;521.611;308.443;545.374;234.794;495.940;306.192;474.852;349.143;565.599;333.094;588.922;278.507;547.153;319.323;526.763;352.209;T
443.081;468.928;383.511;400.246;360.674;326.990;373.753;255.074;406.181;207.004;455.408;278.659;484.814;197.037;474.292;205.931;468.430;223.381;493.018;296.720;517.860;219.753;473.974;284.118;455.844;330.201;529.474;321.299;561.704;250.851;513.003;312.933;494.427;355.254;567.805;350.812;601.197;295.021;567.084;313.957;551.734;337.396;T
449.586;458.766;404.968;408.395;380.808;345.103;391.562;282.603;414.303;241.133;447.095;306.129;472.487;238.361;473.422;211.270;473.335;192.992;486.892;323.229;499.425;269.230;467.862;328.990;459.966;358.291;522.576;349.904;541.178;300.955;503.259;358.032;494.793;384.365;560.477;380.160;573.207;336.104;538.253;364.338;529.836;384.387;T
458.888;453.631;417.778;408.333;400.624;340.474;421.962;275.111;448.929;225.217;455.853;314.082;490.533;248.775;500.672;209.883;507.935;183.423;495.469;336.496;524.772;278.687;490.587;322.089;473.341;352.008;528.974;363.211;559.828;308.614;517.337;354.369;499.953;384.803;565.542;392.209;589.350;349.198;551.528;372.960;535.991;394.506;T
452.659;455.515;413.747;408.502;397.804;341.891;417.917;279.437;440.878;228.863;448.855;321.752;491.401;253.311;505.722;212.220;513.563;185.619;488.458;343.310;518.968;287.672;482.230;335.956;461.947;367.205;521.555;370.582;551.505;315.953;511.173;362.785;494.443;391.078;558.544;399.577;576.287;357.405;538.570;381.241;523.406;400.612;T
452.450;456.685;409.714;407.445;393.372;337.958;412.131;274.016;436.576;224.815;456.325;311.024;493.792;252.420;501.184;217.818;505.506;192.009;494.247;332.749;519.893;280.694;480.291;329.460;463.424;358.001;526.467;361.606;554.134;309.043;508.613;358.694;493.605;386.195;561.613;392.629;577.814;351.157;537.195;377.535;524.810;396.737;T
450.381;459.590;409.964;409.598;392.646;339.853;411.509;272.766;435.670;222.885;454.437;312.101;489.956;244.838;501.302;203.546;506.576;175.530;492.068;333.540;516.110;277.542;480.832;326.011;461.702;358.085;523.804;362.733;549.633;308.524;509.606;358.857;492.397;390.759;559.572;393.985;578.038;351.572;541.911;377.431;526.531;398.075;T
456.920;460.041;414.724;411.916;400.940;340.874;415.734;277.144;430.286;226.623;453.153;319.528;491.998;248.643;505.294;205.994;513.551;176.318;490.103;342.057;519.220;281.838;482.518;330.308;460.170;362.546;522.328;369.386;552.499;310.221;513.106;356.872;495.642;386.001;559.051;397.094;581.400;352.062;545.956;374.962;529.480;393.748;T
457.932;470.193;413.266;417.158;395.326;345.533;412.321;279.081;437.232;234.060;458.927;316.678;494.223;251.391;502.795;216.140;508.267;192.011;498.755;339.188;521.811;289.391;482.272;345.693;467.274;375.449;531.360;369.106;557.248;319.324;513.218;370.211;499.368;395.251;567.597;401.714;585.469;360.904;547.226;384.471;535.453;400.775;T
448.037;464.751;402.940;412.509;384.927;345.300;403.704;274.124;425.367;218.235;453.408;314.131;494.274;244.002;492.549;231.474;485.497;226.931;490.380;335.342;520.042;275.847;482.582;320.557;463.564;349.525;522.290;366.328;556.313;311.811;510.894;359.275;488.801;389.542;556.312;400.469;583.639;356.927;545.324;379.549;526.635;399.373;T
447.908;468.759;402.873;416.657;382.578;350.347;398.254;278.313;422.305;223.128;455.597;314.874;494.760;249.121;493.571;229.723;486.534;219.027;494.925;335.333;519.324;278.776;482.683;327.711;464.915;361.442;527.315;364.346;553.624;312.950;508.821;363.606;490.140;396.725;561.451;396.274;582.765;354.239;545.032;378.525;529.076;402.325;T
444.073;472.590;396.348;418.419;375.937;351.065;388.503;280.912;409.843;229.141;444.502;318.647;484.751;248.958;488.143;224.518;486.527;209.018;486.273;338.755;513.738;280.347;477.060;330.206;459.283;362.885;521.531;366.511;554.034;313.259;510.835;362.626;492.982;392.919;558.439;398.134;583.961;354.791;546.267;380.514;529.044;404.014;T
452.030;474.676;401.039;423.810;378.421;356.931;395.865;284.932;419.798;231.024;450.794;311.061;489.824;239.318;496.178;214.624;495.549;203.354;493.401;331.154;522.517;268.057;488.825;314.589;470.030;350.247;529.392;361.146;557.926;309.717;514.633;360.209;494.298;392.852;565.348;394.869;589.675;353.398;552.084;378.147;532.353;401.019;T
450.366;473.374;404.157;424.006;380.491;357.165;394.107;285.005;417.837;233.528;450.803;318.304;490.099;249.479;491.984;225.321;489.134;211.637;492.407;339.232;519.517;281.992;480.507;334.511;461.531;371.109;527.376;366.633;558.078;313.851;513.894;364.663;493.998;399.118;564.058;395.678;587.748;353.577;551.458;378.006;534.873;403.149;T
444.231;478.304;397.365;429.397;374.681;359.789;387.310;290.141;406.556;237.991;447.807;316.359;487.377;244.261;494.989;212.080;495.493;194.909;490.633;335.902;519.915;281.840;485.040;334.641;464.041;369.395;524.948;365.315;555.247;319.224;514.008;371.862;494.664;402.909;559.136;398.317;582.779;360.434;546.094;386.374;527.566;408.658;T
450.967;474.024;401.683;425.293;384.166;353.760;406.920;280.410;434.915;226.138;452.053;323.170;494.748;244.914;506.962;208.243;512.082;185.929;494.475;343.341;525.199;281.494;490.830;326.260;472.976;359.942;529.973;370.773;562.325;314.948;519.280;357.547;499.539;387.016;566.174;401.696;593.626;361.322;556.262;383.455;535.760;404.777;T
451.620;457.898;430.302;389.295;440.172;321.854;479.795;272.486;524.298;243.407;517.793;315.911;577.716;266.549;583.806;256.593;585.672;252.073;545.875;346.875;590.514;304.605;533.690;331.223;503.041;351.426;565.165;386.192;604.187;351.130;542.611;379.284;515.616;399.259;582.343;429.847;612.538;402.965;566.297;412.329;543.028;423.659;T
446.502;465.761;431.699;396.842;450.898;331.992;500.803;289.709;553.134;266.268;528.231;336.443;593.255;293.390;606.552;278.105;614.438;269.029;551.686;372.756;599.108;335.573;539.340;356.116;508.607;371.141;566.296;412.859;605.042;383.784;541.351;404.064;515.482;418.361;580.482;456.322;609.306;433.536;561.208;438.744;539.584;446.636;T
448.979;459.838;433.952;386.245;452.515;324.047;494.610;278.555;538.281;253.474;530.825;327.282;591.817;282.357;602.808;265.469;609.570;255.668;552.475;359.899;590.410;323.960;530.135;347.781;502.011;365.688;565.946;398.593;599.821;367.682;537.269;390.204;512.632;407.918;578.519;440.887;603.511;416.884;556.576;422.134;535.886;431.870;T
445.811;460.931;430.312;391.954;442.217;322.806;488.944;273.735;537.533;250.622;516.391;327.704;577.184;285.337;562.099;292.775;553.260;295.960;539.083;361.717;591.510;323.299;533.977;350.188;514.516;361.683;556.238;401.334;603.784;373.533;541.345;400.023;522.846;410.971;571.019;443.862;608.681;418.477;560.984;428.924;543.071;436.440;T
446.811;461.454;431.287;389.007;445.000;323.471;487.329;276.347;529.581;255.229;520.077;322.710;577.863;280.005;581.602;273.533;587.108;268.970;544.202;355.452;581.896;322.570;521.527;351.366;499.701;367.218;562.239;395.176;597.186;368.679;536.469;395.835;520.410;409.759;578.788;437.519;603.519;414.696;556.289;425.616;541.455;434.926;T
450.189;462.558;433.027;387.390;444.489;319.603;488.601;274.108;532.955;256.066;522.227;314.627;577.787;269.373;581.189;263.117;583.692;258.288;547.409;346.210;586.864;310.682;530.889;339.431;507.886;356.674;566.566;386.421;599.094;358.741;537.129;387.858;518.070;404.997;582.293;430.669;605.131;407.904;557.668;420.414;541.403;431.845;T
